Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;MinimapButton;Info
0.2166128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0615, -0.0769, -0.0172, -0.9950);(-0.7303, 0.8209, 0.2419);(0.0000, -0.0528, 0.0000, 0.9986);0;test
0.2366128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0615, -0.0769, -0.0172, -0.9950);(-0.7303, 0.8209, 0.2419);(0.0000, -0.0528, 0.0000, 0.9986);0;test
0.2566128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0615, -0.0770, -0.0173, -0.9950);(-0.7395, 0.8209, 0.2669);(0.0000, -0.0589, 0.0000, 0.9983);0;test
0.2766128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0614, -0.0769, -0.0173, -0.9950);(-0.7478, 0.8209, 0.2895);(0.0000, -0.0642, 0.0000, 0.9979);0;test
0.2966127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0612, -0.0771, -0.0173, -0.9950);(-0.7567, 0.8209, 0.3137);(0.0000, -0.0696, 0.0000, 0.9976);0;test
0.3166127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0613, -0.0772, -0.0173, -0.9950);(-0.7674, 0.8209, 0.3427);(0.0000, -0.0757, 0.0000, 0.9971);0;test
0.3366129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0614, -0.0773, -0.0173, -0.9950);(-0.7746, 0.8209, 0.3622);(0.0000, -0.0796, 0.0000, 0.9968);0;test
0.3566129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0616, -0.0773, -0.0173, -0.9949);(-0.7835, 0.8209, 0.3865);(0.0000, -0.0843, 0.0000, 0.9964);0;test
0.3766129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0618, -0.0773, -0.0172, -0.9949);(-0.7936, 0.8209, 0.4139);(0.0000, -0.0893, 0.0000, 0.9960);0;test
0.3966129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0619, -0.0772, -0.0171, -0.9949);(-0.8009, 0.8209, 0.4338);(0.0000, -0.0927, 0.0000, 0.9957);0;test
0.4166129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0620, -0.0772, -0.0170, -0.9949);(-0.8095, 0.8209, 0.4571);(0.0000, -0.0966, 0.0000, 0.9953);0;test
0.4366128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0622, -0.0770, -0.0170, -0.9949);(-0.8184, 0.8209, 0.4812);(0.0000, -0.1004, 0.0000, 0.9950);0;test
0.4566128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0622, -0.0770, -0.0170, -0.9949);(-0.8184, 0.8209, 0.4812);(0.0000, -0.1004, 0.0000, 0.9950);0;test
0.4766128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0624, -0.0767, -0.0170, -0.9950);(-0.8277, 0.8209, 0.5064);(0.0000, -0.1042, 0.0000, 0.9946);0;test
0.4966128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0623, -0.0765, -0.0170, -0.9950);(-0.8366, 0.8209, 0.5308);(0.0000, -0.1076, 0.0000, 0.9942);0;test
0.5166128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0623, -0.0763, -0.0170, -0.9950);(-0.8454, 0.8209, 0.5547);(0.0000, -0.1109, 0.0000, 0.9938);0;test
0.5366127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0624, -0.0762, -0.0170, -0.9950);(-0.8550, 0.8209, 0.5808);(0.0000, -0.1142, 0.0000, 0.9935);0;test
0.5566127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0625, -0.0762, -0.0170, -0.9950);(-0.8642, 0.8209, 0.6058);(0.0000, -0.1173, 0.0000, 0.9931);0;test
0.5766127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0625, -0.0763, -0.0170, -0.9950);(-0.8721, 0.8209, 0.6272);(0.0000, -0.1198, 0.0000, 0.9928);0;test
0.5966129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0624, -0.0764, -0.0170, -0.9950);(-0.8813, 0.8209, 0.6521);(0.0000, -0.1226, 0.0000, 0.9925);0;test
0.6166129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0624, -0.0764, -0.0169, -0.9950);(-0.8894, 0.8209, 0.6743);(0.0000, -0.1249, 0.0000, 0.9922);0;test
0.6366129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0624, -0.0764, -0.0169, -0.9950);(-0.8894, 0.8209, 0.6743);(0.0000, -0.1249, 0.0000, 0.9922);0;test
0.6566129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0625, -0.0764, -0.0169, -0.9950);(-0.8987, 0.8209, 0.6995);(0.0000, -0.1274, 0.0000, 0.9918);0;test
0.6766129;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0626, -0.0764, -0.0169, -0.9950);(-0.9072, 0.8209, 0.7225);(0.0000, -0.1297, 0.0000, 0.9916);0;test
0.6966128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0627, -0.0763, -0.0169, -0.9950);(-0.9159, 0.8209, 0.7462);(0.0000, -0.1318, 0.0000, 0.9913);0;test
0.7166128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0628, -0.0761, -0.0169, -0.9950);(-0.9250, 0.8209, 0.7710);(0.0000, -0.1340, 0.0000, 0.9910);0;test
0.7366128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0630, -0.0761, -0.0169, -0.9950);(-0.9338, 0.8209, 0.7948);(0.0000, -0.1360, 0.0000, 0.9907);0;test
0.7566128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0632, -0.0760, -0.0169, -0.9950);(-0.9427, 0.8209, 0.8192);(0.0000, -0.1379, 0.0000, 0.9905);0;test
0.7766128;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0633, -0.0761, -0.0168, -0.9949);(-0.9517, 0.8209, 0.8435);(0.0000, -0.1397, 0.0000, 0.9902);0;test
0.7966127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0635, -0.0762, -0.0167, -0.9949);(-0.9604, 0.8209, 0.8671);(0.0000, -0.1414, 0.0000, 0.9900);0;test
0.8166127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0636, -0.0762, -0.0167, -0.9949);(-0.9692, 0.8209, 0.8910);(0.0000, -0.1430, 0.0000, 0.9897);0;test
0.8366127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0636, -0.0762, -0.0167, -0.9949);(-0.9692, 0.8209, 0.8910);(0.0000, -0.1430, 0.0000, 0.9897);0;test
0.8566127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0635, -0.0763, -0.0167, -0.9949);(-0.9779, 0.8209, 0.9148);(0.0000, -0.1445, 0.0000, 0.9895);0;test
0.8766127;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0635, -0.0763, -0.0169, -0.9949);(-0.9870, 0.8209, 0.9393);(0.0000, -0.1461, 0.0000, 0.9893);0;test
0.8966126;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0633, -0.0764, -0.0169, -0.9949);(-0.9959, 0.8209, 0.9635);(0.0000, -0.1475, 0.0000, 0.9891);0;test
0.9166126;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0633, -0.0765, -0.0168, -0.9949);(-1.0048, 0.8209, 0.9879);(0.0000, -0.1488, 0.0000, 0.9889);0;test
0.9366126;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0634, -0.0765, -0.0168, -0.9949);(-1.0138, 0.8209, 1.0121);(0.0000, -0.1501, 0.0000, 0.9887);0;test
0.9566126;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0635, -0.0765, -0.0169, -0.9949);(-1.0222, 0.8209, 1.0351);(0.0000, -0.1513, 0.0000, 0.9885);0;test
0.976613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0634, -0.0764, -0.0168, -0.9949);(-1.0313, 0.8209, 1.0597);(0.0000, -0.1525, 0.0000, 0.9883);0;test
0.996613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0635, -0.0763, -0.0168, -0.9949);(-1.0401, 0.8209, 1.0836);(0.0000, -0.1536, 0.0000, 0.9881);0;test
1.016613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0635, -0.0763, -0.0167, -0.9949);(-1.0491, 0.8209, 1.1080);(0.0000, -0.1546, 0.0000, 0.9880);0;test
1.036613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0635, -0.0763, -0.0167, -0.9949);(-1.0491, 0.8209, 1.1080);(0.0000, -0.1546, 0.0000, 0.9880);0;test
1.056613;(-0.0700, 1.2600, -4.7700);(0.0000, -0.0001, 0.0000, 1.0000);(-0.0636, -0.0762, -0.0168, -0.9949);(-1.0622, 0.8209, 1.1436);(0.0000, -0.1561, 0.0000, 0.9877);0;test
1.076613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0002, 0.0000, -1.0000);(0.0637, 0.0761, 0.0168, 0.9949);(-1.0711, 0.8209, 1.1681);(0.0000, -0.1570, 0.0000, 0.9876);0;test
1.096613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0005, 0.0000, -1.0000);(0.0637, 0.0757, 0.0168, 0.9949);(-1.0804, 0.8209, 1.1931);(0.0000, -0.1579, 0.0000, 0.9875);0;test
1.116613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0008, 0.0000, -1.0000);(0.0638, 0.0754, 0.0168, 0.9950);(-1.0853, 0.8209, 1.2064);(0.0000, -0.1584, 0.0000, 0.9874);0;test
1.136613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0014, 0.0000, -1.0000);(0.0638, 0.0748, 0.0168, 0.9950);(-1.0939, 0.8209, 1.2299);(0.0000, -0.1592, 0.0000, 0.9873);0;test
1.156613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0021, 0.0000, -1.0000);(0.0638, 0.0740, 0.0168, 0.9951);(-1.1031, 0.8209, 1.2550);(0.0000, -0.1600, 0.0000, 0.9871);0;test
1.176613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0025, 0.0000, -1.0000);(0.0638, 0.0737, 0.0169, 0.9951);(-1.1074, 0.8209, 1.2664);(0.0000, -0.1603, 0.0000, 0.9871);0;test
1.196613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0033, 0.0000, -1.0000);(0.0638, 0.0729, 0.0169, 0.9952);(-1.1164, 0.8209, 1.2916);(0.0000, -0.1607, 0.0000, 0.9870);0;test
1.216613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0637, 0.0726, 0.0169, 0.9952);(-1.1255, 0.8209, 1.3174);(0.0000, -0.1610, 0.0000, 0.9869);0;test
1.236613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0637, 0.0725, 0.0169, 0.9952);(-1.1336, 0.8209, 1.3405);(0.0000, -0.1614, 0.0000, 0.9869);0;test
1.256613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0636, 0.0726, 0.0170, 0.9952);(-1.1414, 0.8209, 1.3627);(0.0000, -0.1617, 0.0000, 0.9868);0;test
1.276613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0636, 0.0726, 0.0169, 0.9952);(-1.1503, 0.8209, 1.3880);(0.0000, -0.1620, 0.0000, 0.9868);0;test
1.296613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0636, 0.0726, 0.0169, 0.9952);(-1.1543, 0.8209, 1.3996);(0.0000, -0.1621, 0.0000, 0.9868);0;test
1.316613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0636, 0.0727, 0.0169, 0.9952);(-1.1633, 0.8209, 1.4250);(0.0000, -0.1625, 0.0000, 0.9867);0;test
1.336613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0635, 0.0727, 0.0168, 0.9952);(-1.1719, 0.8209, 1.4493);(0.0000, -0.1628, 0.0000, 0.9867);0;test
1.356613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0635, 0.0726, 0.0168, 0.9952);(-1.1799, 0.8209, 1.4716);(0.0000, -0.1632, 0.0000, 0.9866);0;test
1.376613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0636, 0.0726, 0.0168, 0.9952);(-1.1844, 0.8209, 1.4841);(0.0000, -0.1636, 0.0000, 0.9865);0;test
1.396613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0636, 0.0726, 0.0169, 0.9952);(-1.1925, 0.8209, 1.5065);(0.0000, -0.1638, 0.0000, 0.9865);0;test
1.416613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0637, 0.0726, 0.0169, 0.9952);(-1.2021, 0.8209, 1.5335);(0.0000, -0.1641, 0.0000, 0.9864);0;test
1.436613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0638, 0.0727, 0.0169, 0.9952);(-1.2098, 0.8209, 1.5554);(0.0000, -0.1644, 0.0000, 0.9864);0;test
1.456613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0638, 0.0728, 0.0169, 0.9952);(-1.2187, 0.8209, 1.5804);(0.0000, -0.1646, 0.0000, 0.9864);0;test
1.476613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0639, 0.0728, 0.0168, 0.9952);(-1.2228, 0.8209, 1.5918);(0.0000, -0.1648, 0.0000, 0.9863);0;test
1.496613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0639, 0.0728, 0.0168, 0.9952);(-1.2311, 0.8209, 1.6153);(0.0000, -0.1650, 0.0000, 0.9863);0;test
1.516613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0640, 0.0729, 0.0168, 0.9951);(-1.2404, 0.8209, 1.6414);(0.0000, -0.1653, 0.0000, 0.9862);0;test
1.536613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0640, 0.0730, 0.0168, 0.9951);(-1.2483, 0.8209, 1.6633);(0.0000, -0.1655, 0.0000, 0.9862);0;test
1.556613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0639, 0.0730, 0.0167, 0.9951);(-1.2571, 0.8209, 1.6881);(0.0000, -0.1658, 0.0000, 0.9862);0;test
1.576613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0639, 0.0730, 0.0168, 0.9951);(-1.2616, 0.8209, 1.7007);(0.0000, -0.1659, 0.0000, 0.9861);0;test
1.596613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0638, 0.0729, 0.0169, 0.9951);(-1.2715, 0.8209, 1.7282);(0.0000, -0.1662, 0.0000, 0.9861);0;test
1.616613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0637, 0.0729, 0.0169, 0.9952);(-1.2797, 0.8209, 1.7511);(0.0000, -0.1667, 0.0000, 0.9860);0;test
1.636613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0637, 0.0729, 0.0169, 0.9952);(-1.2879, 0.8209, 1.7734);(0.0000, -0.1669, 0.0000, 0.9860);0;test
1.656613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0638, 0.0728, 0.0168, 0.9952);(-1.2967, 0.8209, 1.7976);(0.0000, -0.1672, 0.0000, 0.9859);0;test
1.676613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0638, 0.0728, 0.0168, 0.9952);(-1.3007, 0.8209, 1.8089);(0.0000, -0.1673, 0.0000, 0.9859);0;test
1.696613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0636, 0.0726, 0.0168, 0.9952);(-1.3085, 0.8209, 1.8304);(0.0000, -0.1675, 0.0000, 0.9859);0;test
1.716613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0636, 0.0727, 0.0169, 0.9952);(-1.3179, 0.8209, 1.8555);(0.0000, -0.1682, 0.0000, 0.9858);0;test
1.736613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0637, 0.0725, 0.0167, 0.9952);(-1.3261, 0.8209, 1.8776);(0.0000, -0.1684, 0.0000, 0.9857);0;test
1.756613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0638, 0.0726, 0.0168, 0.9952);(-1.3347, 0.8209, 1.9013);(0.0000, -0.1687, 0.0000, 0.9857);0;test
1.776613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0640, 0.0725, 0.0168, 0.9952);(-1.3441, 0.8209, 1.9271);(0.0000, -0.1690, 0.0000, 0.9856);0;test
1.796613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0640, 0.0726, 0.0167, 0.9952);(-1.3479, 0.8209, 1.9375);(0.0000, -0.1691, 0.0000, 0.9856);0;test
1.816613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0641, 0.0726, 0.0167, 0.9952);(-1.3573, 0.8209, 1.9632);(0.0000, -0.1694, 0.0000, 0.9856);0;test
1.836613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0641, 0.0727, 0.0167, 0.9952);(-1.3654, 0.8209, 1.9854);(0.0000, -0.1696, 0.0000, 0.9855);0;test
1.856613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0642, 0.0728, 0.0167, 0.9951);(-1.3742, 0.8209, 2.0091);(0.0000, -0.1699, 0.0000, 0.9855);0;test
1.876613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0643, 0.0728, 0.0167, 0.9951);(-1.3804, 0.8209, 2.0260);(0.0000, -0.1701, 0.0000, 0.9854);0;test
1.896613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0643, 0.0729, 0.0167, 0.9951);(-1.3871, 0.8209, 2.0441);(0.0000, -0.1705, 0.0000, 0.9854);0;test
1.916613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0644, 0.0729, 0.0167, 0.9951);(-1.3969, 0.8209, 2.0697);(0.0000, -0.1709, 0.0000, 0.9853);0;test
1.936613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0643, 0.0729, 0.0166, 0.9951);(-1.4052, 0.8209, 2.0922);(0.0000, -0.1713, 0.0000, 0.9852);0;test
1.956613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0643, 0.0728, 0.0167, 0.9951);(-1.4144, 0.8209, 2.1160);(0.0000, -0.1717, 0.0000, 0.9852);0;test
1.976613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0642, 0.0728, 0.0167, 0.9951);(-1.4240, 0.8209, 2.1414);(0.0000, -0.1720, 0.0000, 0.9851);0;test

1.996613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0642, 0.0727, 0.0167, 0.9951);(-1.4281, 0.8209, 2.1525);(0.0000, -0.1722, 0.0000, 0.9851);0;test
2.016613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0642, 0.0728, 0.0166, 0.9951);(-1.4372, 0.8209, 2.1765);(0.0000, -0.1726, 0.0000, 0.9850);0;test
2.036613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0643, 0.0727, 0.0166, 0.9951);(-1.4462, 0.8209, 2.2001);(0.0000, -0.1730, 0.0000, 0.9849);0;test
2.056613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0644, 0.0727, 0.0166, 0.9951);(-1.4552, 0.8209, 2.2235);(0.0000, -0.1735, 0.0000, 0.9848);0;test
2.076613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0645, 0.0726, 0.0165, 0.9951);(-1.4597, 0.8209, 2.2351);(0.0000, -0.1738, 0.0000, 0.9848);0;test
2.096613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0645, 0.0726, 0.0166, 0.9951);(-1.4691, 0.8209, 2.2591);(0.0000, -0.1744, 0.0000, 0.9847);0;test
2.116613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0647, 0.0725, 0.0166, 0.9951);(-1.4799, 0.8209, 2.2863);(0.0000, -0.1752, 0.0000, 0.9845);0;test
2.136613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0648, 0.0725, 0.0166, 0.9951);(-1.4882, 0.8209, 2.3063);(0.0000, -0.1763, 0.0000, 0.9843);0;test
2.156613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0650, 0.0725, 0.0167, 0.9951);(-1.4986, 0.8209, 2.3302);(0.0000, -0.1776, 0.0000, 0.9841);0;test
2.176613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0651, 0.0725, 0.0166, 0.9951);(-1.5100, 0.8209, 2.3536);(0.0000, -0.1817, 0.0000, 0.9833);0;test
2.196613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0652, 0.0725, 0.0166, 0.9951);(-1.5162, 0.8209, 2.3634);(0.0000, -0.1847, 0.0000, 0.9828);0;test
2.216613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0653, 0.0726, 0.0166, 0.9951);(-1.5329, 0.8209, 2.3838);(0.0000, -0.1943, 0.0000, 0.9809);0;test
2.236613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0655, 0.0727, 0.0165, 0.9951);(-1.5508, 0.8209, 2.4007);(0.0000, -0.2038, 0.0000, 0.9790);0;test
2.256613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0654, 0.0726, 0.0165, 0.9951);(-1.5690, 0.8209, 2.4179);(0.0000, -0.2130, 0.0000, 0.9771);0;test
2.276613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0652, 0.0726, 0.0166, 0.9951);(-1.5875, 0.8209, 2.4353);(0.0000, -0.2218, 0.0000, 0.9751);0;test
2.296613;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, -1.0000);(0.0653, 0.0725, 0.0167, 0.9951);(-1.5974, 0.8209, 2.4447);(0.0000, -0.2264, 0.0000, 0.9740);0;test
