Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;MinimapButton;Info
0.2387109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1457, -0.1965, 0.0130, -0.9695);(-0.7365, 0.8209, 0.2587);(0.0000, -0.0563, 0.0000, 0.9984);0;test
0.2587109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1461, -0.2140, 0.0217, -0.9656);(-0.7445, 0.8209, 0.2806);(0.0000, -0.0614, 0.0000, 0.9981);0;test
0.2787109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1490, -0.2347, 0.0334, -0.9600);(-0.7522, 0.8209, 0.3015);(0.0000, -0.0661, 0.0000, 0.9978);0;test
0.2987109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1543, -0.2609, 0.0472, -0.9518);(-0.7600, 0.8209, 0.3227);(0.0000, -0.0707, 0.0000, 0.9975);0;test
0.3187109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1600, -0.2927, 0.0593, -0.9409);(-0.7675, 0.8209, 0.3431);(0.0000, -0.0749, 0.0000, 0.9972);0;test
0.3387109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1643, -0.3294, 0.0676, -0.9273);(-0.7752, 0.8209, 0.3640);(0.0000, -0.0791, 0.0000, 0.9969);0;test
0.3587109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1660, -0.3691, 0.0711, -0.9117);(-0.7829, 0.8209, 0.3849);(0.0000, -0.0831, 0.0000, 0.9965);0;test
0.3787109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1639, -0.4295, 0.0662, -0.8856);(-0.7930, 0.8209, 0.4124);(0.0000, -0.0880, 0.0000, 0.9961);0;test
0.3987109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1606, -0.4499, 0.0599, -0.8765);(-0.8009, 0.8209, 0.4337);(0.0000, -0.0917, 0.0000, 0.9958);0;test
0.4187109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1547, -0.4758, 0.0446, -0.8647);(-0.8086, 0.8209, 0.4546);(0.0000, -0.0952, 0.0000, 0.9955);0;test
0.4387109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1463, -0.4940, 0.0225, -0.8568);(-0.8162, 0.8209, 0.4754);(0.0000, -0.0985, 0.0000, 0.9951);0;test
0.4587109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1354, -0.5030, -0.0045, -0.8536);(-0.8240, 0.8209, 0.4965);(0.0000, -0.1017, 0.0000, 0.9948);0;test
0.4787109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1215, -0.5018, -0.0359, -0.8557);(-0.8319, 0.8209, 0.5180);(0.0000, -0.1048, 0.0000, 0.9945);0;test
0.4987109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1064, -0.4914, -0.0718, -0.8614);(-0.8399, 0.8209, 0.5398);(0.0000, -0.1078, 0.0000, 0.9942);0;test
0.5187109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0902, -0.4746, -0.1118, -0.8684);(-0.8484, 0.8209, 0.5628);(0.0000, -0.1109, 0.0000, 0.9938);0;test
0.5387109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0757, -0.4567, -0.1508, -0.8735);(-0.8561, 0.8209, 0.5838);(0.0000, -0.1136, 0.0000, 0.9935);0;test
0.5587109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0681, -0.4422, -0.1842, -0.8752);(-0.8637, 0.8209, 0.6044);(0.0000, -0.1161, 0.0000, 0.9932);0;test
0.578711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0659, -0.4322, -0.2079, -0.8750);(-0.8714, 0.8209, 0.6252);(0.0000, -0.1185, 0.0000, 0.9930);0;test
0.598711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0682, -0.4260, -0.2179, -0.8754);(-0.8764, 0.8209, 0.6390);(0.0000, -0.1201, 0.0000, 0.9928);0;test
0.6187109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0766, -0.4192, -0.2181, -0.8780);(-0.8861, 0.8209, 0.6653);(0.0000, -0.1229, 0.0000, 0.9924);0;test
0.6387109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0968, -0.4051, -0.2063, -0.8854);(-0.8962, 0.8209, 0.6928);(0.0000, -0.1258, 0.0000, 0.9921);0;test
0.6587109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1146, -0.3891, -0.1941, -0.8932);(-0.9040, 0.8209, 0.7140);(0.0000, -0.1278, 0.0000, 0.9918);0;test
0.6787109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1314, -0.3685, -0.1820, -0.9021);(-0.9117, 0.8209, 0.7348);(0.0000, -0.1298, 0.0000, 0.9915);0;test
0.698711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1463, -0.3425, -0.1699, -0.9124);(-0.9194, 0.8209, 0.7557);(0.0000, -0.1317, 0.0000, 0.9913);0;test
0.718711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1590, -0.3123, -0.1576, -0.9232);(-0.9270, 0.8209, 0.7764);(0.0000, -0.1335, 0.0000, 0.9911);0;test
0.7387109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1719, -0.2776, -0.1438, -0.9342);(-0.9348, 0.8209, 0.7977);(0.0000, -0.1352, 0.0000, 0.9908);0;test
0.7587109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1864, -0.2401, -0.1280, -0.9440);(-0.9423, 0.8209, 0.8180);(0.0000, -0.1368, 0.0000, 0.9906);0;test
0.7787109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2015, -0.2029, -0.1102, -0.9519);(-0.9500, 0.8209, 0.8388);(0.0000, -0.1384, 0.0000, 0.9904);0;test
0.7987109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2161, -0.1654, -0.0895, -0.9581);(-0.9551, 0.8209, 0.8528);(0.0000, -0.1394, 0.0000, 0.9902);0;test
0.8187109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2279, -0.1284, -0.0671, -0.9629);(-0.9656, 0.8209, 0.8812);(0.0000, -0.1414, 0.0000, 0.9899);0;test
0.838711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2378, -0.0787, -0.0364, -0.9674);(-0.9755, 0.8209, 0.9082);(0.0000, -0.1432, 0.0000, 0.9897);0;test
0.8587109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2431, -0.0410, -0.0140, -0.9690);(-0.9832, 0.8209, 0.9291);(0.0000, -0.1446, 0.0000, 0.9895);0;test
0.8787109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2474, -0.0018, 0.0069, -0.9689);(-0.9912, 0.8209, 0.9507);(0.0000, -0.1459, 0.0000, 0.9893);0;test
0.8987109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2493, 0.0270, 0.0204, -0.9678);(-0.9971, 0.8209, 0.9669);(0.0000, -0.1468, 0.0000, 0.9892);0;test
0.9187109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2497, 0.0779, 0.0403, -0.9643);(-1.0075, 0.8209, 0.9952);(0.0000, -0.1484, 0.0000, 0.9889);0;test
0.9387109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2491, 0.1156, 0.0529, -0.9601);(-1.0153, 0.8209, 1.0163);(0.0000, -0.1495, 0.0000, 0.9888);0;test
0.958711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2486, 0.1494, 0.0633, -0.9549);(-1.0231, 0.8209, 1.0375);(0.0000, -0.1506, 0.0000, 0.9886);0;test
0.9787109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2483, 0.1815, 0.0732, -0.9487);(-1.0308, 0.8209, 1.0585);(0.0000, -0.1516, 0.0000, 0.9884);0;test
0.9987109;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2479, 0.2030, 0.0810, -0.9438);(-1.0367, 0.8209, 1.0744);(0.0000, -0.1524, 0.0000, 0.9883);0;test
1.018711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2469, 0.2255, 0.0942, -0.9377);(-1.0457, 0.8209, 1.0989);(0.0000, -0.1535, 0.0000, 0.9882);0;test
1.038711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2446, 0.2406, 0.1109, -0.9327);(-1.0535, 0.8209, 1.1201);(0.0000, -0.1544, 0.0000, 0.9880);0;test
1.058711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2318, 0.2539, 0.1338, -0.9295);(-1.0612, 0.8209, 1.1410);(0.0000, -0.1553, 0.0000, 0.9879);0;test
1.078711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2257, 0.2472, 0.1484, -0.9305);(-1.0688, 0.8209, 1.1617);(0.0000, -0.1561, 0.0000, 0.9877);0;test
1.098711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2214, 0.2277, 0.1628, -0.9342);(-1.0765, 0.8209, 1.1827);(0.0000, -0.1569, 0.0000, 0.9876);0;test
1.118711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2210, 0.1838, 0.1801, -0.9407);(-1.0867, 0.8209, 1.2104);(0.0000, -0.1579, 0.0000, 0.9875);0;test
1.138711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2233, 0.1376, 0.1884, -0.9464);(-1.0943, 0.8209, 1.2310);(0.0000, -0.1586, 0.0000, 0.9873);0;test
1.158711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2258, 0.0805, 0.1894, -0.9522);(-1.1021, 0.8209, 1.2522);(0.0000, -0.1593, 0.0000, 0.9872);0;test
1.178711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2258, 0.0179, 0.1817, -0.9569);(-1.1096, 0.8209, 1.2728);(0.0000, -0.1598, 0.0000, 0.9872);0;test
1.198711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2209, -0.0488, 0.1647, -0.9601);(-1.1144, 0.8209, 1.2864);(0.0000, -0.1600, 0.0000, 0.9871);0;test
1.218711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2135, -0.1133, 0.1394, -0.9603);(-1.1250, 0.8209, 1.3163);(0.0000, -0.1606, 0.0000, 0.9870);0;test
1.238711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2085, -0.1714, 0.1075, -0.9569);(-1.1326, 0.8209, 1.3379);(0.0000, -0.1609, 0.0000, 0.9870);0;test
1.258711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2035, -0.2342, 0.0620, -0.9486);(-1.1406, 0.8209, 1.3607);(0.0000, -0.1612, 0.0000, 0.9869);0;test
1.278711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1939, -0.2879, 0.0157, -0.9377);(-1.1480, 0.8209, 1.3818);(0.0000, -0.1615, 0.0000, 0.9869);0;test
1.298711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1739, -0.3368, -0.0357, -0.9247);(-1.1556, 0.8209, 1.4034);(0.0000, -0.1618, 0.0000, 0.9868);0;test
1.318711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1478, -0.3719, -0.0864, -0.9124);(-1.1629, 0.8209, 1.4241);(0.0000, -0.1621, 0.0000, 0.9868);0;test
1.338711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1232, -0.3925, -0.1359, -0.9013);(-1.1704, 0.8209, 1.4454);(0.0000, -0.1624, 0.0000, 0.9867);0;test
1.358711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1009, -0.4014, -0.1880, -0.8907);(-1.1777, 0.8209, 1.4660);(0.0000, -0.1626, 0.0000, 0.9867);0;test
1.378711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0763, -0.4025, -0.2406, -0.8799);(-1.1851, 0.8209, 1.4869);(0.0000, -0.1629, 0.0000, 0.9866);0;test
1.398711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0508, -0.3971, -0.2956, -0.8674);(-1.1925, 0.8209, 1.5077);(0.0000, -0.1632, 0.0000, 0.9866);0;test
1.418711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0370, -0.3887, -0.3375, -0.8565);(-1.2018, 0.8209, 1.5340);(0.0000, -0.1635, 0.0000, 0.9865);0;test
1.438711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0329, -0.3812, -0.3612, -0.8504);(-1.2092, 0.8209, 1.5548);(0.0000, -0.1638, 0.0000, 0.9865);0;test
1.458711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0375, -0.3730, -0.3738, -0.8484);(-1.2166, 0.8209, 1.5757);(0.0000, -0.1640, 0.0000, 0.9865);0;test
1.478711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0507, -0.3633, -0.3760, -0.8509);(-1.2243, 0.8209, 1.5968);(0.0000, -0.1644, 0.0000, 0.9864);0;test
1.498711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0699, -0.3502, -0.3707, -0.8574);(-1.2320, 0.8209, 1.6185);(0.0000, -0.1647, 0.0000, 0.9863);0;test
1.518711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0926, -0.3320, -0.3592, -0.8673);(-1.2394, 0.8209, 1.6392);(0.0000, -0.1650, 0.0000, 0.9863);0;test
1.538711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1168, -0.3078, -0.3415, -0.8803);(-1.2470, 0.8209, 1.6601);(0.0000, -0.1653, 0.0000, 0.9862);0;test
1.558711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1402, -0.2778, -0.3178, -0.8956);(-1.2544, 0.8209, 1.6807);(0.0000, -0.1655, 0.0000, 0.9862);0;test
1.578711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1613, -0.2423, -0.2884, -0.9122);(-1.2619, 0.8209, 1.7012);(0.0000, -0.1658, 0.0000, 0.9862);0;test
1.598711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1824, -0.1906, -0.2443, -0.9331);(-1.2691, 0.8209, 1.7215);(0.0000, -0.1661, 0.0000, 0.9861);0;test
1.618711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1953, -0.1436, -0.2035, -0.9486);(-1.2790, 0.8209, 1.7489);(0.0000, -0.1665, 0.0000, 0.9860);0;test
1.638711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2055, -0.0959, -0.1611, -0.9605);(-1.2867, 0.8209, 1.7699);(0.0000, -0.1667, 0.0000, 0.9860);0;test
1.658711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2120, -0.0509, -0.1191, -0.9686);(-1.2943, 0.8209, 1.7909);(0.0000, -0.1670, 0.0000, 0.9860);0;test
1.678711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2151, -0.0110, -0.0784, -0.9734);(-1.3017, 0.8209, 1.8115);(0.0000, -0.1672, 0.0000, 0.9859);0;test
1.698711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2146, 0.0226, -0.0390, -0.9757);(-1.3090, 0.8209, 1.8317);(0.0000, -0.1674, 0.0000, 0.9859);0;test
1.718711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2120, 0.0495, 0.0004, -0.9760);(-1.3162, 0.8209, 1.8515);(0.0000, -0.1676, 0.0000, 0.9858);0;test
1.738711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2072, 0.0716, 0.0447, -0.9747);(-1.3239, 0.8209, 1.8726);(0.0000, -0.1679, 0.0000, 0.9858);0;test
1.758711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1987, 0.0876, 0.1061, -0.9704);(-1.3338, 0.8209, 1.9000);(0.0000, -0.1682, 0.0000, 0.9857);0;test
1.778711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1941, 0.0864, 0.1497, -0.9656);(-1.3413, 0.8209, 1.9205);(0.0000, -0.1685, 0.0000, 0.9857);0;test
1.798711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1937, 0.0716, 0.1908, -0.9597);(-1.3469, 0.8209, 1.9356);(0.0000, -0.1687, 0.0000, 0.9857);0;test
1.818711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1982, 0.0483, 0.2217, -0.9535);(-1.3572, 0.8209, 1.9637);(0.0000, -0.1690, 0.0000, 0.9856);0;test
1.838711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2062, 0.0181, 0.2436, -0.9475);(-1.3648, 0.8209, 1.9843);(0.0000, -0.1693, 0.0000, 0.9856);0;test
1.858711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2151, -0.0175, 0.2495, -0.9440);(-1.3726, 0.8209, 2.0055);(0.0000, -0.1696, 0.0000, 0.9855);0;test
1.878711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2227, -0.0544, 0.2392, -0.9435);(-1.3804, 0.8209, 2.0264);(0.0000, -0.1699, 0.0000, 0.9855);0;test
1.898711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2288, -0.0949, 0.2155, -0.9446);(-1.3878, 0.8209, 2.0465);(0.0000, -0.1702, 0.0000, 0.9854);0;test
1.918711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2317, -0.1368, 0.1823, -0.9457);(-1.3956, 0.8209, 2.0673);(0.0000, -0.1705, 0.0000, 0.9854);0;test
1.938711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2308, -0.1821, 0.1395, -0.9456);(-1.4034, 0.8209, 2.0881);(0.0000, -0.1708, 0.0000, 0.9853);0;test
1.958711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2261, -0.2260, 0.0911, -0.9432);(-1.4111, 0.8209, 2.1087);(0.0000, -0.1711, 0.0000, 0.9852);0;test
1.978711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2121, -0.2874, 0.0106, -0.9339);(-1.4215, 0.8209, 2.1359);(0.0000, -0.1717, 0.0000, 0.9851);0;test

1.998711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1929, -0.3419, -0.0704, -0.9170);(-1.4243, 0.8209, 2.1432);(0.0000, -0.1720, 0.0000, 0.9851);0;test
2.018711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1766, -0.3710, -0.1210, -0.9036);(-1.4376, 0.8209, 2.1770);(0.0000, -0.1725, 0.0000, 0.9850);0;test
2.038711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1526, -0.3973, -0.1835, -0.8861);(-1.4451, 0.8209, 2.1968);(0.0000, -0.1729, 0.0000, 0.9849);0;test
2.058711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1262, -0.4111, -0.2450, -0.8689);(-1.4528, 0.8209, 2.2167);(0.0000, -0.1733, 0.0000, 0.9849);0;test
2.078711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0986, -0.4138, -0.3042, -0.8524);(-1.4609, 0.8209, 2.2378);(0.0000, -0.1737, 0.0000, 0.9848);0;test
2.098711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0701, -0.4103, -0.3554, -0.8370);(-1.4690, 0.8209, 2.2585);(0.0000, -0.1742, 0.0000, 0.9847);0;test
2.118711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0353, -0.4018, -0.4108, -0.8177);(-1.4798, 0.8209, 2.2857);(0.0000, -0.1751, 0.0000, 0.9845);0;test
2.138711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0225, -0.3935, -0.4419, -0.8059);(-1.4883, 0.8209, 2.3058);(0.0000, -0.1761, 0.0000, 0.9844);0;test
2.158711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0210, -0.3866, -0.4605, -0.7988);(-1.4970, 0.8209, 2.3263);(0.0000, -0.1770, 0.0000, 0.9842);0;test
2.178711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0298, -0.3824, -0.4654, -0.7976);(-1.5064, 0.8209, 2.3459);(0.0000, -0.1797, 0.0000, 0.9837);0;test
2.198711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0574, -0.3769, -0.4588, -0.8026);(-1.5182, 0.8209, 2.3640);(0.0000, -0.1849, 0.0000, 0.9828);0;test
2.218711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0788, -0.3715, -0.4497, -0.8085);(-1.5318, 0.8209, 2.3801);(0.0000, -0.1926, 0.0000, 0.9813);0;test
2.238711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1107, -0.3592, -0.4315, -0.8201);(-1.5487, 0.8209, 2.3963);(0.0000, -0.2016, 0.0000, 0.9795);0;test
2.258711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1426, -0.3394, -0.4065, -0.8362);(-1.5644, 0.8209, 2.4113);(0.0000, -0.2095, 0.0000, 0.9778);0;test
2.278711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1739, -0.3099, -0.3742, -0.8566);(-1.5810, 0.8209, 2.4270);(0.0000, -0.2175, 0.0000, 0.9761);0;test
2.298711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2084, -0.2587, -0.3242, -0.8857);(-1.6023, 0.8209, 2.4472);(0.0000, -0.2273, 0.0000, 0.9738);0;test
2.318711;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.2283, -0.2123, -0.2817, -0.9075);(-1.6186, 0.8209, 2.4627);(0.0000, -0.2344, 0.0000, 0.9721);0;test
