Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;MinimapButton;Info
0.2019259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2019, -0.1617, 0.0111, -0.9659);(-0.7292, 0.8209, 0.2389);(0.0000, -0.0498, 0.0000, 0.9988);0;test
0.2219259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2025, -0.1486, 0.0022, -0.9679);(-0.7381, 0.8209, 0.2630);(0.0000, -0.0558, 0.0000, 0.9984);0;test
0.2419258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2050, -0.1452, -0.0035, -0.9679);(-0.7423, 0.8209, 0.2744);(0.0000, -0.0586, 0.0000, 0.9983);0;test
0.2619259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2052, -0.1408, -0.0120, -0.9685);(-0.7511, 0.8209, 0.2983);(0.0000, -0.0641, 0.0000, 0.9979);0;test
0.2819259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2014, -0.1399, -0.0137, -0.9694);(-0.7600, 0.8209, 0.3226);(0.0000, -0.0695, 0.0000, 0.9976);0;test
0.3019259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1976, -0.1416, -0.0106, -0.9699);(-0.7688, 0.8209, 0.3466);(0.0000, -0.0745, 0.0000, 0.9972);0;test
0.3219259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1969, -0.1457, -0.0062, -0.9695);(-0.7779, 0.8209, 0.3711);(0.0000, -0.0794, 0.0000, 0.9968);0;test
0.3419259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1987, -0.1488, -0.0036, -0.9687);(-0.7863, 0.8209, 0.3942);(0.0000, -0.0838, 0.0000, 0.9965);0;test
0.3619258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2016, -0.1497, -0.0034, -0.9680);(-0.7908, 0.8209, 0.4062);(0.0000, -0.0860, 0.0000, 0.9963);0;test
0.3819259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2089, -0.1505, -0.0045, -0.9663);(-0.7996, 0.8209, 0.4303);(0.0000, -0.0902, 0.0000, 0.9959);0;test
0.4019259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2186, -0.1509, -0.0058, -0.9641);(-0.8085, 0.8209, 0.4543);(0.0000, -0.0943, 0.0000, 0.9955);0;test
0.4219259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2279, -0.1496, -0.0061, -0.9621);(-0.8173, 0.8209, 0.4783);(0.0000, -0.0981, 0.0000, 0.9952);0;test
0.4419259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2316, -0.1487, -0.0051, -0.9614);(-0.8218, 0.8209, 0.4906);(0.0000, -0.1000, 0.0000, 0.9950);0;test
0.4619259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2380, -0.1480, -0.0020, -0.9599);(-0.8306, 0.8209, 0.5144);(0.0000, -0.1036, 0.0000, 0.9946);0;test
0.4819258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2433, -0.1456, 0.0023, -0.9590);(-0.8395, 0.8209, 0.5386);(0.0000, -0.1070, 0.0000, 0.9943);0;test
0.5019258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2486, -0.1442, 0.0085, -0.9578);(-0.8482, 0.8209, 0.5624);(0.0000, -0.1102, 0.0000, 0.9939);0;test
0.5219259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2536, -0.1433, 0.0156, -0.9565);(-0.8571, 0.8209, 0.5865);(0.0000, -0.1133, 0.0000, 0.9936);0;test
0.5419259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2549, -0.1437, 0.0195, -0.9560);(-0.8615, 0.8209, 0.5983);(0.0000, -0.1148, 0.0000, 0.9934);0;test
0.5619259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2548, -0.1446, 0.0260, -0.9558);(-0.8703, 0.8209, 0.6224);(0.0000, -0.1177, 0.0000, 0.9931);0;test
0.5819259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2478, -0.1470, 0.0319, -0.9570);(-0.8792, 0.8209, 0.6464);(0.0000, -0.1204, 0.0000, 0.9927);0;test
0.6019258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2389, -0.1523, 0.0393, -0.9582);(-0.8880, 0.8209, 0.6704);(0.0000, -0.1230, 0.0000, 0.9924);0;test
0.6219258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2285, -0.1627, 0.0488, -0.9586);(-0.8969, 0.8209, 0.6945);(0.0000, -0.1255, 0.0000, 0.9921);0;test
0.6419258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2214, -0.1694, 0.0535, -0.9589);(-0.9012, 0.8209, 0.7064);(0.0000, -0.1267, 0.0000, 0.9919);0;test
0.6619258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2068, -0.1816, 0.0636, -0.9593);(-0.9105, 0.8209, 0.7314);(0.0000, -0.1291, 0.0000, 0.9916);0;test
0.6819258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1907, -0.1937, 0.0717, -0.9597);(-0.9189, 0.8209, 0.7545);(0.0000, -0.1312, 0.0000, 0.9914);0;test
0.701926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1764, -0.2029, 0.0775, -0.9601);(-0.9277, 0.8209, 0.7783);(0.0000, -0.1333, 0.0000, 0.9911);0;test
0.721926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1650, -0.2097, 0.0816, -0.9603);(-0.9365, 0.8209, 0.8023);(0.0000, -0.1353, 0.0000, 0.9908);0;test
0.741926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1597, -0.2122, 0.0827, -0.9605);(-0.9410, 0.8209, 0.8143);(0.0000, -0.1363, 0.0000, 0.9907);0;test
0.7619259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1512, -0.2154, 0.0855, -0.9610);(-0.9499, 0.8209, 0.8385);(0.0000, -0.1381, 0.0000, 0.9904);0;test
0.7819259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1444, -0.2170, 0.0876, -0.9615);(-0.9587, 0.8209, 0.8626);(0.0000, -0.1399, 0.0000, 0.9902);0;test
0.8019259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1380, -0.2176, 0.0912, -0.9619);(-0.9681, 0.8209, 0.8881);(0.0000, -0.1417, 0.0000, 0.9899);0;test
0.8219259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1310, -0.2205, 0.0956, -0.9618);(-0.9762, 0.8209, 0.9099);(0.0000, -0.1431, 0.0000, 0.9897);0;test
0.8419259;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1271, -0.2221, 0.0986, -0.9617);(-0.9806, 0.8209, 0.9221);(0.0000, -0.1439, 0.0000, 0.9896);0;test
0.8619258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1205, -0.2263, 0.1035, -0.9610);(-0.9895, 0.8209, 0.9461);(0.0000, -0.1454, 0.0000, 0.9894);0;test
0.8819258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1146, -0.2310, 0.1074, -0.9602);(-0.9983, 0.8209, 0.9700);(0.0000, -0.1468, 0.0000, 0.9892);0;test
0.9019258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1108, -0.2363, 0.1101, -0.9590);(-1.0071, 0.8209, 0.9940);(0.0000, -0.1482, 0.0000, 0.9890);0;test
0.9219258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1055, -0.2424, 0.1096, -0.9582);(-1.0159, 0.8209, 1.0179);(0.0000, -0.1495, 0.0000, 0.9888);0;test
0.9419258;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1053, -0.2445, 0.1095, -0.9577);(-1.0204, 0.8209, 1.0302);(0.0000, -0.1501, 0.0000, 0.9887);0;test
0.961926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1057, -0.2494, 0.1084, -0.9565);(-1.0292, 0.8209, 1.0541);(0.0000, -0.1513, 0.0000, 0.9885);0;test
0.981926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1070, -0.2542, 0.1067, -0.9553);(-1.0380, 0.8209, 1.0781);(0.0000, -0.1524, 0.0000, 0.9883);0;test
1.001926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1078, -0.2582, 0.1043, -0.9544);(-1.0470, 0.8209, 1.1026);(0.0000, -0.1536, 0.0000, 0.9881);0;test
1.021926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1080, -0.2620, 0.1020, -0.9536);(-1.0557, 0.8209, 1.1261);(0.0000, -0.1546, 0.0000, 0.9880);0;test
1.041926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1070, -0.2640, 0.1006, -0.9533);(-1.0601, 0.8209, 1.1380);(0.0000, -0.1551, 0.0000, 0.9879);0;test
1.061926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1041, -0.2678, 0.0988, -0.9527);(-1.0689, 0.8209, 1.1621);(0.0000, -0.1560, 0.0000, 0.9878);0;test
1.081926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1003, -0.2708, 0.0966, -0.9525);(-1.0777, 0.8209, 1.1860);(0.0000, -0.1569, 0.0000, 0.9876);0;test
1.101926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0950, -0.2732, 0.0951, -0.9525);(-1.0867, 0.8209, 1.2102);(0.0000, -0.1578, 0.0000, 0.9875);0;test
1.121926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0891, -0.2748, 0.0931, -0.9528);(-1.0955, 0.8209, 1.2341);(0.0000, -0.1587, 0.0000, 0.9873);0;test
1.141926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0856, -0.2754, 0.0920, -0.9531);(-1.0998, 0.8209, 1.2460);(0.0000, -0.1590, 0.0000, 0.9873);0;test
1.161926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0776, -0.2767, 0.0898, -0.9536);(-1.1087, 0.8209, 1.2701);(0.0000, -0.1598, 0.0000, 0.9871);0;test
1.181926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0702, -0.2779, 0.0876, -0.9540);(-1.1174, 0.8209, 1.2943);(0.0000, -0.1602, 0.0000, 0.9871);0;test
1.201926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0626, -0.2795, 0.0852, -0.9543);(-1.1258, 0.8209, 1.3182);(0.0000, -0.1606, 0.0000, 0.9870);0;test
1.221926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0559, -0.2818, 0.0831, -0.9542);(-1.1342, 0.8209, 1.3422);(0.0000, -0.1609, 0.0000, 0.9870);0;test
1.241926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0534, -0.2831, 0.0817, -0.9541);(-1.1384, 0.8209, 1.3543);(0.0000, -0.1611, 0.0000, 0.9869);0;test
1.261926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0498, -0.2851, 0.0791, -0.9539);(-1.1470, 0.8209, 1.3788);(0.0000, -0.1614, 0.0000, 0.9869);0;test
1.281926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0474, -0.2877, 0.0770, -0.9535);(-1.1554, 0.8209, 1.4025);(0.0000, -0.1618, 0.0000, 0.9868);0;test
1.301926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0469, -0.2889, 0.0748, -0.9533);(-1.1638, 0.8209, 1.4264);(0.0000, -0.1621, 0.0000, 0.9868);0;test
1.321926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0479, -0.2902, 0.0724, -0.9530);(-1.1722, 0.8209, 1.4501);(0.0000, -0.1626, 0.0000, 0.9867);0;test
1.341926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0491, -0.2904, 0.0716, -0.9530);(-1.1767, 0.8209, 1.4623);(0.0000, -0.1627, 0.0000, 0.9867);0;test
1.361926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0511, -0.2908, 0.0694, -0.9529);(-1.1851, 0.8209, 1.4861);(0.0000, -0.1630, 0.0000, 0.9866);0;test
1.381926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0532, -0.2906, 0.0676, -0.9530);(-1.1936, 0.8209, 1.5100);(0.0000, -0.1633, 0.0000, 0.9866);0;test
1.401926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0544, -0.2903, 0.0658, -0.9531);(-1.2021, 0.8209, 1.5341);(0.0000, -0.1636, 0.0000, 0.9865);0;test
1.421926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0554, -0.2902, 0.0652, -0.9531);(-1.2065, 0.8209, 1.5464);(0.0000, -0.1638, 0.0000, 0.9865);0;test
1.441926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0555, -0.2898, 0.0636, -0.9534);(-1.2152, 0.8209, 1.5712);(0.0000, -0.1641, 0.0000, 0.9864);0;test
1.461926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0562, -0.2901, 0.0618, -0.9533);(-1.2233, 0.8209, 1.5939);(0.0000, -0.1643, 0.0000, 0.9864);0;test
1.481926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0552, -0.2898, 0.0601, -0.9536);(-1.2323, 0.8209, 1.6190);(0.0000, -0.1646, 0.0000, 0.9864);0;test
1.501926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0544, -0.2905, 0.0580, -0.9536);(-1.2404, 0.8209, 1.6417);(0.0000, -0.1649, 0.0000, 0.9863);0;test
1.521926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0540, -0.2902, 0.0563, -0.9538);(-1.2492, 0.8209, 1.6658);(0.0000, -0.1654, 0.0000, 0.9862);0;test
1.541926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0542, -0.2899, 0.0560, -0.9539);(-1.2534, 0.8209, 1.6776);(0.0000, -0.1655, 0.0000, 0.9862);0;test
1.561926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0552, -0.2891, 0.0550, -0.9541);(-1.2621, 0.8209, 1.7017);(0.0000, -0.1660, 0.0000, 0.9861);0;test
1.581926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0579, -0.2876, 0.0539, -0.9545);(-1.2715, 0.8209, 1.7275);(0.0000, -0.1662, 0.0000, 0.9861);0;test
1.601926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0635, -0.2858, 0.0534, -0.9547);(-1.2794, 0.8209, 1.7495);(0.0000, -0.1665, 0.0000, 0.9860);0;test
1.621926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0730, -0.2823, 0.0524, -0.9551);(-1.2879, 0.8209, 1.7731);(0.0000, -0.1667, 0.0000, 0.9860);0;test
1.641926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0785, -0.2793, 0.0518, -0.9556);(-1.2923, 0.8209, 1.7852);(0.0000, -0.1669, 0.0000, 0.9860);0;test
1.661926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0932, -0.2718, 0.0505, -0.9565);(-1.3009, 0.8209, 1.8090);(0.0000, -0.1671, 0.0000, 0.9859);0;test
1.681926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1115, -0.2606, 0.0485, -0.9578);(-1.3102, 0.8209, 1.8349);(0.0000, -0.1674, 0.0000, 0.9859);0;test
1.701926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1332, -0.2451, 0.0475, -0.9591);(-1.3182, 0.8209, 1.8568);(0.0000, -0.1677, 0.0000, 0.9858);0;test
1.721926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1553, -0.2268, 0.0471, -0.9603);(-1.3272, 0.8209, 1.8809);(0.0000, -0.1681, 0.0000, 0.9858);0;test
1.741926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1661, -0.2165, 0.0470, -0.9609);(-1.3315, 0.8209, 1.8929);(0.0000, -0.1683, 0.0000, 0.9857);0;test
1.761926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1852, -0.1961, 0.0473, -0.9618);(-1.3402, 0.8209, 1.9168);(0.0000, -0.1685, 0.0000, 0.9857);0;test
1.781926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2008, -0.1767, 0.0475, -0.9624);(-1.3489, 0.8209, 1.9406);(0.0000, -0.1688, 0.0000, 0.9856);0;test
1.801926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2128, -0.1571, 0.0481, -0.9632);(-1.3577, 0.8209, 1.9645);(0.0000, -0.1691, 0.0000, 0.9856);0;test
1.821926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2215, -0.1398, 0.0491, -0.9639);(-1.3666, 0.8209, 1.9888);(0.0000, -0.1694, 0.0000, 0.9855);0;test
1.841926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2241, -0.1314, 0.0490, -0.9644);(-1.3709, 0.8209, 2.0003);(0.0000, -0.1696, 0.0000, 0.9855);0;test
1.861926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2288, -0.1161, 0.0486, -0.9653);(-1.3797, 0.8209, 2.0241);(0.0000, -0.1699, 0.0000, 0.9855);0;test
1.881926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2317, -0.1006, 0.0482, -0.9664);(-1.3889, 0.8209, 2.0492);(0.0000, -0.1702, 0.0000, 0.9854);0;test
1.901926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2351, -0.0877, 0.0478, -0.9668);(-1.3973, 0.8209, 2.0717);(0.0000, -0.1706, 0.0000, 0.9853);0;test
1.921926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2380, -0.0750, 0.0480, -0.9672);(-1.4062, 0.8209, 2.0955);(0.0000, -0.1709, 0.0000, 0.9853);0;test
1.941926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2396, -0.0686, 0.0480, -0.9673);(-1.4107, 0.8209, 2.1074);(0.0000, -0.1711, 0.0000, 0.9852);0;test
1.961926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2435, -0.0562, 0.0486, -0.9671);(-1.4196, 0.8209, 2.1310);(0.0000, -0.1715, 0.0000, 0.9852);0;test

1.981926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2460, -0.0444, 0.0489, -0.9670);(-1.4286, 0.8209, 2.1548);(0.0000, -0.1719, 0.0000, 0.9851);0;test
2.001926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2487, -0.0330, 0.0486, -0.9668);(-1.4378, 0.8209, 2.1788);(0.0000, -0.1724, 0.0000, 0.9850);0;test
2.021926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2505, -0.0226, 0.0482, -0.9666);(-1.4469, 0.8209, 2.2027);(0.0000, -0.1729, 0.0000, 0.9849);0;test
2.041926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2511, -0.0176, 0.0469, -0.9667);(-1.4514, 0.8209, 2.2144);(0.0000, -0.1732, 0.0000, 0.9849);0;test
2.061926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2503, -0.0085, 0.0467, -0.9670);(-1.4606, 0.8209, 2.2380);(0.0000, -0.1737, 0.0000, 0.9848);0;test
2.081926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2479, -0.0021, 0.0453, -0.9677);(-1.4705, 0.8209, 2.2630);(0.0000, -0.1744, 0.0000, 0.9847);0;test
2.101926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2439, 0.0030, 0.0447, -0.9688);(-1.4794, 0.8209, 2.2853);(0.0000, -0.1751, 0.0000, 0.9845);0;test
2.121926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2379, 0.0048, 0.0442, -0.9703);(-1.4892, 0.8209, 2.3087);(0.0000, -0.1765, 0.0000, 0.9843);0;test
2.141926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2343, 0.0055, 0.0437, -0.9712);(-1.4944, 0.8209, 2.3207);(0.0000, -0.1772, 0.0000, 0.9842);0;test
2.161926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2267, 0.0046, 0.0427, -0.9730);(-1.5046, 0.8209, 2.3438);(0.0000, -0.1795, 0.0000, 0.9838);0;test
2.181926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2179, 0.0038, 0.0409, -0.9751);(-1.5177, 0.8209, 2.3659);(0.0000, -0.1855, 0.0000, 0.9827);0;test
2.201926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2090, 0.0018, 0.0382, -0.9772);(-1.5336, 0.8209, 2.3850);(0.0000, -0.1946, 0.0000, 0.9809);0;test
2.221926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2001, -0.0005, 0.0340, -0.9792);(-1.5520, 0.8209, 2.4025);(0.0000, -0.2043, 0.0000, 0.9789);0;test
2.241926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1962, -0.0011, 0.0314, -0.9801);(-1.5616, 0.8209, 2.4114);(0.0000, -0.2092, 0.0000, 0.9779);0;test
2.261926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1887, -0.0033, 0.0257, -0.9817);(-1.5802, 0.8209, 2.4289);(0.0000, -0.2183, 0.0000, 0.9759);0;test
2.281926;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1824, -0.0060, 0.0203, -0.9830);(-1.5987, 0.8209, 2.4462);(0.0000, -0.2269, 0.0000, 0.9739);0;test
