Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;MinimapButton;Info
0.2716086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0073, -0.0352, 0.1064, -0.9937);(-0.7533, 0.8209, 0.3044);(0.0000, -0.0654, 0.0000, 0.9979);0;test
0.2916086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0084, -0.0360, 0.1077, -0.9935);(-0.7616, 0.8209, 0.3269);(0.0000, -0.0703, 0.0000, 0.9975);0;test
0.3116086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0097, -0.0361, 0.1088, -0.9934);(-0.7703, 0.8209, 0.3507);(0.0000, -0.0753, 0.0000, 0.9972);0;test
0.3316085;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0107, -0.0366, 0.1100, -0.9932);(-0.7797, 0.8209, 0.3761);(0.0000, -0.0803, 0.0000, 0.9968);0;test
0.3516088;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0116, -0.0361, 0.1104, -0.9932);(-0.7880, 0.8209, 0.3986);(0.0000, -0.0846, 0.0000, 0.9964);0;test
0.3716087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0113, -0.0359, 0.1102, -0.9932);(-0.7932, 0.8209, 0.4128);(0.0000, -0.0872, 0.0000, 0.9962);0;test
0.3916087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0114, -0.0342, 0.1101, -0.9933);(-0.8010, 0.8209, 0.4341);(0.0000, -0.0909, 0.0000, 0.9959);0;test
0.4116087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0105, -0.0322, 0.1095, -0.9934);(-0.8099, 0.8209, 0.4581);(0.0000, -0.0949, 0.0000, 0.9955);0;test
0.4316087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0104, -0.0302, 0.1078, -0.9937);(-0.8193, 0.8209, 0.4836);(0.0000, -0.0989, 0.0000, 0.9951);0;test
0.4516087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0098, -0.0287, 0.1065, -0.9939);(-0.8275, 0.8209, 0.5061);(0.0000, -0.1023, 0.0000, 0.9947);0;test
0.4716086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0097, -0.0280, 0.1055, -0.9940);(-0.8326, 0.8209, 0.5199);(0.0000, -0.1044, 0.0000, 0.9945);0;test
0.4916086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0096, -0.0269, 0.1042, -0.9941);(-0.8408, 0.8209, 0.5421);(0.0000, -0.1075, 0.0000, 0.9942);0;test
0.5116086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0105, -0.0266, 0.1035, -0.9942);(-0.8496, 0.8209, 0.5660);(0.0000, -0.1107, 0.0000, 0.9939);0;test
0.5316086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0102, -0.0268, 0.1037, -0.9942);(-0.8592, 0.8209, 0.5923);(0.0000, -0.1141, 0.0000, 0.9935);0;test
0.5516086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0098, -0.0272, 0.1036, -0.9942);(-0.8675, 0.8209, 0.6146);(0.0000, -0.1168, 0.0000, 0.9932);0;test
0.5716085;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0093, -0.0277, 0.1035, -0.9942);(-0.8724, 0.8209, 0.6279);(0.0000, -0.1183, 0.0000, 0.9930);0;test
0.5916085;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0087, -0.0286, 0.1035, -0.9942);(-0.8804, 0.8209, 0.6498);(0.0000, -0.1208, 0.0000, 0.9927);0;test
0.6116087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0081, -0.0299, 0.1040, -0.9941);(-0.8895, 0.8209, 0.6746);(0.0000, -0.1235, 0.0000, 0.9923);0;test
0.6316087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0086, -0.0313, 0.1044, -0.9940);(-0.8991, 0.8209, 0.7005);(0.0000, -0.1261, 0.0000, 0.9920);0;test
0.6516087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0086, -0.0326, 0.1044, -0.9940);(-0.9072, 0.8209, 0.7227);(0.0000, -0.1283, 0.0000, 0.9917);0;test
0.6716087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0085, -0.0323, 0.1046, -0.9940);(-0.9121, 0.8209, 0.7358);(0.0000, -0.1295, 0.0000, 0.9916);0;test
0.6916087;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0086, -0.0329, 0.1045, -0.9939);(-0.9205, 0.8209, 0.7586);(0.0000, -0.1316, 0.0000, 0.9913);0;test
0.7116086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0086, -0.0333, 0.1047, -0.9939);(-0.9293, 0.8209, 0.7827);(0.0000, -0.1337, 0.0000, 0.9910);0;test
0.7316086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0084, -0.0333, 0.1048, -0.9939);(-0.9387, 0.8209, 0.8081);(0.0000, -0.1358, 0.0000, 0.9907);0;test
0.7516086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0084, -0.0334, 0.1048, -0.9939);(-0.9472, 0.8209, 0.8312);(0.0000, -0.1376, 0.0000, 0.9905);0;test
0.7716086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0084, -0.0332, 0.1049, -0.9939);(-0.9519, 0.8209, 0.8441);(0.0000, -0.1386, 0.0000, 0.9904);0;test
0.7916086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0087, -0.0322, 0.1052, -0.9939);(-0.9602, 0.8209, 0.8667);(0.0000, -0.1402, 0.0000, 0.9901);0;test
0.8116086;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0088, -0.0310, 0.1057, -0.9939);(-0.9697, 0.8209, 0.8924);(0.0000, -0.1420, 0.0000, 0.9899);0;test
0.8316085;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0092, -0.0287, 0.1060, -0.9939);(-0.9787, 0.8209, 0.9169);(0.0000, -0.1436, 0.0000, 0.9896);0;test
0.8516085;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0108, -0.0263, 0.1055, -0.9940);(-0.9867, 0.8209, 0.9386);(0.0000, -0.1450, 0.0000, 0.9894);0;test
0.8716085;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0110, -0.0245, 0.1056, -0.9940);(-0.9917, 0.8209, 0.9522);(0.0000, -0.1458, 0.0000, 0.9893);0;test
0.8916085;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0127, -0.0215, 0.1038, -0.9943);(-0.9999, 0.8209, 0.9744);(0.0000, -0.1471, 0.0000, 0.9891);0;test
0.9116085;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0134, -0.0187, 0.1020, -0.9945);(-1.0085, 0.8209, 0.9979);(0.0000, -0.1484, 0.0000, 0.9889);0;test
0.9316084;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0150, -0.0155, 0.0995, -0.9948);(-1.0181, 0.8209, 1.0238);(0.0000, -0.1498, 0.0000, 0.9887);0;test
0.9516084;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0162, -0.0127, 0.0970, -0.9951);(-1.0266, 0.8209, 1.0469);(0.0000, -0.1509, 0.0000, 0.9885);0;test
0.9716084;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0166, -0.0112, 0.0967, -0.9951);(-1.0314, 0.8209, 1.0602);(0.0000, -0.1516, 0.0000, 0.9884);0;test
0.9916089;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0187, -0.0092, 0.0950, -0.9953);(-1.0397, 0.8209, 1.0826);(0.0000, -0.1526, 0.0000, 0.9883);0;test
1.011609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0209, -0.0075, 0.0934, -0.9954);(-1.0484, 0.8209, 1.1063);(0.0000, -0.1537, 0.0000, 0.9881);0;test
1.031609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0234, -0.0055, 0.0916, -0.9955);(-1.0580, 0.8209, 1.1323);(0.0000, -0.1548, 0.0000, 0.9879);0;test
1.051609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0268, -0.0031, 0.0898, -0.9956);(-1.0662, 0.8209, 1.1545);(0.0000, -0.1557, 0.0000, 0.9878);0;test
1.071609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0280, -0.0024, 0.0894, -0.9956);(-1.0716, 0.8209, 1.1694);(0.0000, -0.1563, 0.0000, 0.9877);0;test
1.091609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0308, 0.0000, 0.0882, -0.9956);(-1.0794, 0.8209, 1.1904);(0.0000, -0.1571, 0.0000, 0.9876);0;test
1.111609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0330, 0.0027, 0.0875, -0.9956);(-1.0880, 0.8209, 1.2138);(0.0000, -0.1579, 0.0000, 0.9874);0;test
1.131609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0355, 0.0052, 0.0868, -0.9956);(-1.0979, 0.8209, 1.2407);(0.0000, -0.1589, 0.0000, 0.9873);0;test
1.151609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0393, 0.0083, 0.0859, -0.9955);(-1.1061, 0.8209, 1.2629);(0.0000, -0.1596, 0.0000, 0.9872);0;test
1.171609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0408, 0.0101, 0.0857, -0.9954);(-1.1102, 0.8209, 1.2743);(0.0000, -0.1598, 0.0000, 0.9872);0;test
1.191609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0441, 0.0126, 0.0854, -0.9953);(-1.1189, 0.8209, 1.2989);(0.0000, -0.1602, 0.0000, 0.9871);0;test
1.211609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0468, 0.0158, 0.0849, -0.9952);(-1.1271, 0.8209, 1.3225);(0.0000, -0.1607, 0.0000, 0.9870);0;test
1.231609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0497, 0.0183, 0.0846, -0.9950);(-1.1358, 0.8209, 1.3465);(0.0000, -0.1610, 0.0000, 0.9869);0;test
1.251609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0527, 0.0207, 0.0844, -0.9948);(-1.1442, 0.8209, 1.3704);(0.0000, -0.1614, 0.0000, 0.9869);0;test
1.271609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0539, 0.0223, 0.0838, -0.9948);(-1.1491, 0.8209, 1.3843);(0.0000, -0.1616, 0.0000, 0.9869);0;test
1.291609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0570, 0.0243, 0.0821, -0.9947);(-1.1573, 0.8209, 1.4077);(0.0000, -0.1621, 0.0000, 0.9868);0;test
1.311609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0596, 0.0272, 0.0798, -0.9947);(-1.1669, 0.8209, 1.4344);(0.0000, -0.1624, 0.0000, 0.9867);0;test
1.331609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0624, 0.0291, 0.0792, -0.9945);(-1.1718, 0.8209, 1.4482);(0.0000, -0.1626, 0.0000, 0.9867);0;test
1.351609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0725, 0.0329, 0.0746, -0.9940);(-1.1816, 0.8209, 1.4761);(0.0000, -0.1629, 0.0000, 0.9866);0;test
1.371608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0776, 0.0330, 0.0730, -0.9938);(-1.1866, 0.8209, 1.4900);(0.0000, -0.1633, 0.0000, 0.9866);0;test
1.391608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0925, 0.0311, 0.0685, -0.9929);(-1.1964, 0.8209, 1.5170);(0.0000, -0.1636, 0.0000, 0.9865);0;test
1.411608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0984, 0.0297, 0.0671, -0.9924);(-1.2017, 0.8209, 1.5320);(0.0000, -0.1640, 0.0000, 0.9865);0;test
1.431608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1100, 0.0262, 0.0633, -0.9916);(-1.2105, 0.8209, 1.5564);(0.0000, -0.1643, 0.0000, 0.9864);0;test
1.451608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1193, 0.0235, 0.0590, -0.9908);(-1.2203, 0.8209, 1.5839);(0.0000, -0.1646, 0.0000, 0.9864);0;test
1.471608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1259, 0.0200, 0.0549, -0.9903);(-1.2289, 0.8209, 1.6083);(0.0000, -0.1651, 0.0000, 0.9863);0;test
1.491608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1285, 0.0180, 0.0533, -0.9901);(-1.2343, 0.8209, 1.6227);(0.0000, -0.1652, 0.0000, 0.9863);0;test
1.511609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1304, 0.0156, 0.0518, -0.9900);(-1.2395, 0.8209, 1.6372);(0.0000, -0.1654, 0.0000, 0.9862);0;test
1.531609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1330, 0.0136, 0.0502, -0.9897);(-1.2491, 0.8209, 1.6642);(0.0000, -0.1656, 0.0000, 0.9862);0;test
1.551609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1407, 0.0027, 0.0411, -0.9892);(-1.2577, 0.8209, 1.6882);(0.0000, -0.1661, 0.0000, 0.9861);0;test
1.571609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1398, 0.0007, 0.0361, -0.9895);(-1.2678, 0.8209, 1.7157);(0.0000, -0.1663, 0.0000, 0.9861);0;test
1.591609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1402, -0.0014, 0.0333, -0.9896);(-1.2731, 0.8209, 1.7306);(0.0000, -0.1665, 0.0000, 0.9860);0;test
1.611609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1384, -0.0028, 0.0295, -0.9899);(-1.2805, 0.8209, 1.7512);(0.0000, -0.1667, 0.0000, 0.9860);0;test
1.631609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1366, -0.0025, 0.0249, -0.9903);(-1.2890, 0.8209, 1.7749);(0.0000, -0.1669, 0.0000, 0.9860);0;test
1.651609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1303, -0.0008, 0.0199, -0.9913);(-1.2987, 0.8209, 1.8019);(0.0000, -0.1672, 0.0000, 0.9859);0;test
1.671609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1266, 0.0000, 0.0171, -0.9918);(-1.3021, 0.8209, 1.8112);(0.0000, -0.1673, 0.0000, 0.9859);0;test
1.691609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1195, 0.0010, 0.0108, -0.9928);(-1.3114, 0.8209, 1.8371);(0.0000, -0.1676, 0.0000, 0.9859);0;test
1.711609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1090, 0.0024, 0.0067, -0.9940);(-1.3192, 0.8209, 1.8587);(0.0000, -0.1678, 0.0000, 0.9858);0;test
1.731609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0946, 0.0041, 0.0053, -0.9955);(-1.3279, 0.8209, 1.8825);(0.0000, -0.1680, 0.0000, 0.9858);0;test
1.751609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0804, 0.0026, 0.0050, -0.9967);(-1.3370, 0.8209, 1.9078);(0.0000, -0.1683, 0.0000, 0.9857);0;test
1.771609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0711, 0.0015, 0.0051, -0.9975);(-1.3453, 0.8209, 1.9303);(0.0000, -0.1686, 0.0000, 0.9857);0;test
1.791609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0681, 0.0010, 0.0054, -0.9977);(-1.3501, 0.8209, 1.9436);(0.0000, -0.1687, 0.0000, 0.9857);0;test
1.811609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0693, -0.0012, 0.0071, -0.9976);(-1.3581, 0.8209, 1.9653);(0.0000, -0.1690, 0.0000, 0.9856);0;test
1.831609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0761, -0.0059, 0.0070, -0.9971);(-1.3672, 0.8209, 1.9900);(0.0000, -0.1693, 0.0000, 0.9856);0;test
1.851609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0809, -0.0090, 0.0080, -0.9967);(-1.3765, 0.8209, 2.0154);(0.0000, -0.1697, 0.0000, 0.9855);0;test
1.871608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0831, -0.0116, 0.0087, -0.9964);(-1.3846, 0.8209, 2.0373);(0.0000, -0.1700, 0.0000, 0.9855);0;test
1.891608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0840, -0.0129, 0.0092, -0.9963);(-1.3898, 0.8209, 2.0513);(0.0000, -0.1702, 0.0000, 0.9854);0;test
1.911608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0840, -0.0154, 0.0110, -0.9963);(-1.3979, 0.8209, 2.0730);(0.0000, -0.1705, 0.0000, 0.9854);0;test
1.931608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0818, -0.0179, 0.0124, -0.9964);(-1.4071, 0.8209, 2.0975);(0.0000, -0.1710, 0.0000, 0.9853);0;test
1.951608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0768, -0.0199, 0.0131, -0.9968);(-1.4167, 0.8209, 2.1226);(0.0000, -0.1714, 0.0000, 0.9852);0;test
1.971608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0722, -0.0215, 0.0135, -0.9971);(-1.4250, 0.8209, 2.1447);(0.0000, -0.1718, 0.0000, 0.9851);0;test

1.991608;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0700, -0.0224, 0.0137, -0.9972);(-1.4302, 0.8209, 2.1583);(0.0000, -0.1720, 0.0000, 0.9851);0;test
2.011609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0671, -0.0229, 0.0139, -0.9974);(-1.4386, 0.8209, 2.1805);(0.0000, -0.1724, 0.0000, 0.9850);0;test
2.031609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0657, -0.0233, 0.0140, -0.9975);(-1.4475, 0.8209, 2.2038);(0.0000, -0.1729, 0.0000, 0.9849);0;test
2.051609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0672, -0.0232, 0.0140, -0.9974);(-1.4578, 0.8209, 2.2305);(0.0000, -0.1735, 0.0000, 0.9848);0;test
2.071609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0678, -0.0237, 0.0142, -0.9973);(-1.4614, 0.8209, 2.2396);(0.0000, -0.1737, 0.0000, 0.9848);0;test
2.091609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0715, -0.0243, 0.0148, -0.9970);(-1.4716, 0.8209, 2.2657);(0.0000, -0.1744, 0.0000, 0.9847);0;test
2.111609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0003, 0.0000, 1.0000);(-0.0754, -0.0245, 0.0160, -0.9967);(-1.4804, 0.8209, 2.2877);(0.0000, -0.1753, 0.0000, 0.9845);0;test
2.131609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0016, 0.0000, 1.0000);(-0.0774, -0.0258, 0.0176, -0.9965);(-1.4903, 0.8209, 2.3110);(0.0000, -0.1765, 0.0000, 0.9843);0;test
2.151609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0037, 0.0000, 1.0000);(-0.0784, -0.0280, 0.0191, -0.9963);(-1.5013, 0.8209, 2.3363);(0.0000, -0.1779, 0.0000, 0.9841);0;test
2.171609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0055, 0.0000, 1.0000);(-0.0775, -0.0298, 0.0185, -0.9964);(-1.5111, 0.8209, 2.3570);(0.0000, -0.1811, 0.0000, 0.9835);0;test
2.191609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0068, 0.0000, 1.0000);(-0.0774, -0.0312, 0.0188, -0.9963);(-1.5190, 0.8209, 2.3699);(0.0000, -0.1850, 0.0000, 0.9827);0;test
2.211609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0087, 0.0000, 1.0000);(-0.0760, -0.0332, 0.0192, -0.9964);(-1.5333, 0.8209, 2.3876);(0.0000, -0.1929, 0.0000, 0.9812);0;test
2.231609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0110, 0.0000, 0.9999);(-0.0746, -0.0352, 0.0194, -0.9964);(-1.5517, 0.8209, 2.4054);(0.0000, -0.2030, 0.0000, 0.9792);0;test
2.251609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0138, 0.0000, 0.9999);(-0.0752, -0.0383, 0.0196, -0.9962);(-1.5721, 0.8209, 2.4244);(0.0000, -0.2135, 0.0000, 0.9769);0;test
2.271609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0164, 0.0000, 0.9999);(-0.0764, -0.0413, 0.0204, -0.9960);(-1.5895, 0.8209, 2.4405);(0.0000, -0.2219, 0.0000, 0.9751);0;test
2.291609;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0180, 0.0000, 0.9998);(-0.0771, -0.0434, 0.0213, -0.9959);(-1.5999, 0.8209, 2.4502);(0.0000, -0.2267, 0.0000, 0.9740);0;test
