Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;MinimapButton;Info
0.2071697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6421, -0.0290, -0.0185, -0.7659);(-0.7324, 0.8209, 0.2477);(0.0000, -0.0510, 0.0000, 0.9987);0;test
0.2271696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6419, -0.0290, -0.0184, -0.7660);(-0.7401, 0.8209, 0.2685);(0.0000, -0.0561, 0.0000, 0.9984);0;test
0.2471696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6417, -0.0290, -0.0183, -0.7662);(-0.7483, 0.8209, 0.2908);(0.0000, -0.0614, 0.0000, 0.9981);0;test
0.2671696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6412, -0.0292, -0.0182, -0.7666);(-0.7557, 0.8209, 0.3109);(0.0000, -0.0659, 0.0000, 0.9978);0;test
0.2871696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6394, -0.0298, -0.0179, -0.7681);(-0.7633, 0.8209, 0.3316);(0.0000, -0.0704, 0.0000, 0.9975);0;test
0.3071697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6372, -0.0311, -0.0174, -0.7699);(-0.7709, 0.8209, 0.3521);(0.0000, -0.0747, 0.0000, 0.9972);0;test
0.3271697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6345, -0.0336, -0.0172, -0.7720);(-0.7783, 0.8209, 0.3725);(0.0000, -0.0787, 0.0000, 0.9969);0;test
0.3471696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6293, -0.0337, -0.0226, -0.7761);(-0.7887, 0.8209, 0.4005);(0.0000, -0.0840, 0.0000, 0.9965);0;test
0.3671696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6216, -0.0329, -0.0299, -0.7821);(-0.7963, 0.8209, 0.4213);(0.0000, -0.0878, 0.0000, 0.9961);0;test
0.3871696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.6097, -0.0338, -0.0372, -0.7910);(-0.8038, 0.8209, 0.4416);(0.0000, -0.0913, 0.0000, 0.9958);0;test
0.4071696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.5951, -0.0361, -0.0432, -0.8016);(-0.8116, 0.8209, 0.4627);(0.0000, -0.0948, 0.0000, 0.9955);0;test
0.4271697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.5800, -0.0377, -0.0468, -0.8124);(-0.8193, 0.8209, 0.4836);(0.0000, -0.0981, 0.0000, 0.9952);0;test
0.4471697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.5621, -0.0375, -0.0475, -0.8248);(-0.8270, 0.8209, 0.5047);(0.0000, -0.1013, 0.0000, 0.9949);0;test
0.4671696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.5425, -0.0357, -0.0450, -0.8381);(-0.8347, 0.8209, 0.5256);(0.0000, -0.1044, 0.0000, 0.9945);0;test
0.4871696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.5223, -0.0332, -0.0398, -0.8512);(-0.8424, 0.8209, 0.5465);(0.0000, -0.1073, 0.0000, 0.9942);0;test
0.5071696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.4955, -0.0295, -0.0313, -0.8675);(-0.8523, 0.8209, 0.5733);(0.0000, -0.1109, 0.0000, 0.9938);0;test
0.5271696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.4841, -0.0282, -0.0285, -0.8741);(-0.8582, 0.8209, 0.5895);(0.0000, -0.1130, 0.0000, 0.9936);0;test
0.5471697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.4673, -0.0272, -0.0261, -0.8833);(-0.8659, 0.8209, 0.6103);(0.0000, -0.1155, 0.0000, 0.9933);0;test
0.5671697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.4469, -0.0277, -0.0260, -0.8938);(-0.8761, 0.8209, 0.6381);(0.0000, -0.1188, 0.0000, 0.9929);0;test
0.5871696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.4309, -0.0294, -0.0273, -0.9015);(-0.8836, 0.8209, 0.6585);(0.0000, -0.1211, 0.0000, 0.9926);0;test
0.6071696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.4112, -0.0324, -0.0291, -0.9105);(-0.8912, 0.8209, 0.6792);(0.0000, -0.1233, 0.0000, 0.9924);0;test
0.6271696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.3892, -0.0356, -0.0305, -0.9200);(-0.8991, 0.8209, 0.7007);(0.0000, -0.1255, 0.0000, 0.9921);0;test
0.6471696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.3662, -0.0384, -0.0313, -0.9292);(-0.9072, 0.8209, 0.7225);(0.0000, -0.1276, 0.0000, 0.9918);0;test
0.6671696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.3404, -0.0408, -0.0316, -0.9389);(-0.9150, 0.8209, 0.7436);(0.0000, -0.1296, 0.0000, 0.9916);0;test
0.6871697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.3120, -0.0429, -0.0322, -0.9486);(-0.9226, 0.8209, 0.7643);(0.0000, -0.1315, 0.0000, 0.9913);0;test
0.7071697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2670, -0.0445, -0.0343, -0.9620);(-0.9315, 0.8209, 0.7886);(0.0000, -0.1336, 0.0000, 0.9910);0;test
0.7271696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2446, -0.0444, -0.0359, -0.9679);(-0.9395, 0.8209, 0.8104);(0.0000, -0.1354, 0.0000, 0.9908);0;test
0.7471696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.2247, -0.0435, -0.0379, -0.9727);(-0.9449, 0.8209, 0.8251);(0.0000, -0.1366, 0.0000, 0.9906);0;test
0.7671696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1902, -0.0402, -0.0427, -0.9800);(-0.9555, 0.8209, 0.8537);(0.0000, -0.1387, 0.0000, 0.9903);0;test
0.7871696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1657, -0.0365, -0.0475, -0.9843);(-0.9633, 0.8209, 0.8749);(0.0000, -0.1403, 0.0000, 0.9901);0;test
0.8071696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1411, -0.0325, -0.0534, -0.9880);(-0.9712, 0.8209, 0.8966);(0.0000, -0.1418, 0.0000, 0.9899);0;test
0.8271695;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1167, -0.0289, -0.0603, -0.9909);(-0.9789, 0.8209, 0.9175);(0.0000, -0.1432, 0.0000, 0.9897);0;test
0.8471695;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0918, -0.0252, -0.0674, -0.9932);(-0.9870, 0.8209, 0.9394);(0.0000, -0.1445, 0.0000, 0.9895);0;test
0.8671697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0678, -0.0211, -0.0738, -0.9947);(-0.9947, 0.8209, 0.9603);(0.0000, -0.1458, 0.0000, 0.9893);0;test
0.8871697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0462, -0.0166, -0.0797, -0.9956);(-1.0023, 0.8209, 0.9811);(0.0000, -0.1470, 0.0000, 0.9891);0;test
0.9071697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0275, -0.0117, -0.0852, -0.9959);(-1.0100, 0.8209, 1.0019);(0.0000, -0.1482, 0.0000, 0.9890);0;test
0.9271697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0115, -0.0070, -0.0906, -0.9958);(-1.0179, 0.8209, 1.0235);(0.0000, -0.1494, 0.0000, 0.9888);0;test
0.9471697;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0004, -0.0032, -0.0959, -0.9954);(-1.0257, 0.8209, 1.0444);(0.0000, -0.1504, 0.0000, 0.9886);0;test
0.9671696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0104, -0.0002, -0.1013, -0.9948);(-1.0340, 0.8209, 1.0672);(0.0000, -0.1515, 0.0000, 0.9885);0;test
0.9871696;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0178, 0.0014, -0.1058, -0.9942);(-1.0418, 0.8209, 1.0882);(0.0000, -0.1525, 0.0000, 0.9883);0;test
1.00717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0252, 0.0024, -0.1090, -0.9937);(-1.0496, 0.8209, 1.1096);(0.0000, -0.1535, 0.0000, 0.9881);0;test
1.02717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0331, 0.0020, -0.1108, -0.9933);(-1.0574, 0.8209, 1.1306);(0.0000, -0.1544, 0.0000, 0.9880);0;test
1.04717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0426, -0.0001, -0.1117, -0.9928);(-1.0650, 0.8209, 1.1513);(0.0000, -0.1553, 0.0000, 0.9879);0;test
1.06717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0548, -0.0036, -0.1112, -0.9923);(-1.0730, 0.8209, 1.1730);(0.0000, -0.1561, 0.0000, 0.9877);0;test
1.08717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0679, -0.0070, -0.1085, -0.9918);(-1.0807, 0.8209, 1.1940);(0.0000, -0.1569, 0.0000, 0.9876);0;test
1.10717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0853, -0.0114, -0.1016, -0.9911);(-1.0906, 0.8209, 1.2208);(0.0000, -0.1579, 0.0000, 0.9875);0;test
1.12717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0972, -0.0148, -0.0952, -0.9906);(-1.0984, 0.8209, 1.2420);(0.0000, -0.1586, 0.0000, 0.9873);0;test
1.14717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1073, -0.0178, -0.0884, -0.9901);(-1.1060, 0.8209, 1.2626);(0.0000, -0.1593, 0.0000, 0.9872);0;test
1.16717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1164, -0.0201, -0.0807, -0.9897);(-1.1135, 0.8209, 1.2837);(0.0000, -0.1598, 0.0000, 0.9872);0;test
1.18717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1243, -0.0214, -0.0728, -0.9893);(-1.1210, 0.8209, 1.3048);(0.0000, -0.1601, 0.0000, 0.9871);0;test
1.20717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1312, -0.0219, -0.0653, -0.9890);(-1.1283, 0.8209, 1.3257);(0.0000, -0.1604, 0.0000, 0.9871);0;test
1.22717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1373, -0.0218, -0.0578, -0.9886);(-1.1356, 0.8209, 1.3461);(0.0000, -0.1608, 0.0000, 0.9870);0;test
1.24717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1424, -0.0217, -0.0513, -0.9882);(-1.1430, 0.8209, 1.3671);(0.0000, -0.1611, 0.0000, 0.9869);0;test
1.26717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1470, -0.0219, -0.0458, -0.9878);(-1.1504, 0.8209, 1.3878);(0.0000, -0.1615, 0.0000, 0.9869);0;test
1.28717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1508, -0.0225, -0.0416, -0.9874);(-1.1579, 0.8209, 1.4090);(0.0000, -0.1618, 0.0000, 0.9868);0;test
1.30717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1544, -0.0237, -0.0380, -0.9870);(-1.1674, 0.8209, 1.4361);(0.0000, -0.1623, 0.0000, 0.9867);0;test
1.32717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1561, -0.0249, -0.0368, -0.9867);(-1.1750, 0.8209, 1.4572);(0.0000, -0.1625, 0.0000, 0.9867);0;test
1.34717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1569, -0.0262, -0.0372, -0.9866);(-1.1823, 0.8209, 1.4780);(0.0000, -0.1628, 0.0000, 0.9867);0;test
1.367169;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1572, -0.0275, -0.0389, -0.9864);(-1.1899, 0.8209, 1.4991);(0.0000, -0.1632, 0.0000, 0.9866);0;test
1.38717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1572, -0.0283, -0.0417, -0.9863);(-1.1972, 0.8209, 1.5198);(0.0000, -0.1635, 0.0000, 0.9865);0;test
1.40717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1565, -0.0287, -0.0451, -0.9862);(-1.2049, 0.8209, 1.5409);(0.0000, -0.1639, 0.0000, 0.9865);0;test
1.42717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1556, -0.0290, -0.0490, -0.9862);(-1.2125, 0.8209, 1.5622);(0.0000, -0.1641, 0.0000, 0.9864);0;test
1.44717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1543, -0.0294, -0.0528, -0.9862);(-1.2199, 0.8209, 1.5830);(0.0000, -0.1644, 0.0000, 0.9864);0;test
1.46717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1531, -0.0299, -0.0564, -0.9861);(-1.2271, 0.8209, 1.6034);(0.0000, -0.1646, 0.0000, 0.9864);0;test
1.48717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1521, -0.0301, -0.0592, -0.9861);(-1.2349, 0.8209, 1.6249);(0.0000, -0.1650, 0.0000, 0.9863);0;test
1.50717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1514, -0.0300, -0.0611, -0.9861);(-1.2423, 0.8209, 1.6455);(0.0000, -0.1652, 0.0000, 0.9863);0;test
1.52717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1507, -0.0298, -0.0622, -0.9862);(-1.2523, 0.8209, 1.6737);(0.0000, -0.1655, 0.0000, 0.9862);0;test
1.54717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1504, -0.0297, -0.0622, -0.9862);(-1.2576, 0.8209, 1.6881);(0.0000, -0.1657, 0.0000, 0.9862);0;test
1.56717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1499, -0.0293, -0.0615, -0.9863);(-1.2653, 0.8209, 1.7097);(0.0000, -0.1660, 0.0000, 0.9861);0;test
1.58717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1495, -0.0288, -0.0600, -0.9865);(-1.2756, 0.8209, 1.7380);(0.0000, -0.1664, 0.0000, 0.9861);0;test
1.60717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1492, -0.0280, -0.0585, -0.9867);(-1.2829, 0.8209, 1.7584);(0.0000, -0.1666, 0.0000, 0.9860);0;test
1.627169;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1489, -0.0270, -0.0568, -0.9868);(-1.2905, 0.8209, 1.7791);(0.0000, -0.1669, 0.0000, 0.9860);0;test
1.64717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1488, -0.0262, -0.0552, -0.9870);(-1.2980, 0.8209, 1.7999);(0.0000, -0.1671, 0.0000, 0.9859);0;test
1.66717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1488, -0.0256, -0.0538, -0.9871);(-1.3057, 0.8209, 1.8214);(0.0000, -0.1673, 0.0000, 0.9859);0;test
1.68717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1486, -0.0249, -0.0527, -0.9872);(-1.3132, 0.8209, 1.8419);(0.0000, -0.1677, 0.0000, 0.9858);0;test
1.70717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1484, -0.0242, -0.0520, -0.9873);(-1.3208, 0.8209, 1.8624);(0.0000, -0.1680, 0.0000, 0.9858);0;test
1.72717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1481, -0.0234, -0.0517, -0.9874);(-1.3286, 0.8209, 1.8835);(0.0000, -0.1683, 0.0000, 0.9857);0;test
1.74717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1475, -0.0228, -0.0517, -0.9874);(-1.3361, 0.8209, 1.9042);(0.0000, -0.1685, 0.0000, 0.9857);0;test
1.76717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1467, -0.0224, -0.0521, -0.9875);(-1.3439, 0.8209, 1.9255);(0.0000, -0.1688, 0.0000, 0.9857);0;test
1.78717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1459, -0.0220, -0.0525, -0.9877);(-1.3519, 0.8209, 1.9475);(0.0000, -0.1690, 0.0000, 0.9856);0;test
1.80717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1448, -0.0216, -0.0527, -0.9878);(-1.3595, 0.8209, 1.9684);(0.0000, -0.1692, 0.0000, 0.9856);0;test
1.82717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1434, -0.0218, -0.0529, -0.9880);(-1.3696, 0.8209, 1.9957);(0.0000, -0.1695, 0.0000, 0.9855);0;test
1.84717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1425, -0.0222, -0.0529, -0.9881);(-1.3773, 0.8209, 2.0167);(0.0000, -0.1698, 0.0000, 0.9855);0;test
1.867169;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1416, -0.0228, -0.0525, -0.9883);(-1.3852, 0.8209, 2.0376);(0.0000, -0.1702, 0.0000, 0.9854);0;test
1.887169;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1410, -0.0233, -0.0520, -0.9884);(-1.3929, 0.8209, 2.0582);(0.0000, -0.1705, 0.0000, 0.9854);0;test
1.90717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1406, -0.0237, -0.0516, -0.9884);(-1.4009, 0.8209, 2.0797);(0.0000, -0.1708, 0.0000, 0.9853);0;test
1.92717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1404, -0.0238, -0.0513, -0.9885);(-1.4085, 0.8209, 2.1001);(0.0000, -0.1711, 0.0000, 0.9853);0;test
1.94717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1404, -0.0236, -0.0512, -0.9885);(-1.4161, 0.8209, 2.1205);(0.0000, -0.1714, 0.0000, 0.9852);0;test
1.96717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1407, -0.0226, -0.0511, -0.9885);(-1.4239, 0.8209, 2.1412);(0.0000, -0.1717, 0.0000, 0.9851);0;test

1.98717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1411, -0.0211, -0.0509, -0.9885);(-1.4271, 0.8209, 2.1497);(0.0000, -0.1718, 0.0000, 0.9851);0;test
2.00717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1417, -0.0193, -0.0508, -0.9884);(-1.4404, 0.8209, 2.1845);(0.0000, -0.1728, 0.0000, 0.9849);0;test
2.02717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1424, -0.0175, -0.0507, -0.9884);(-1.4490, 0.8209, 2.2066);(0.0000, -0.1732, 0.0000, 0.9849);0;test
2.04717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1430, -0.0159, -0.0504, -0.9883);(-1.4570, 0.8209, 2.2275);(0.0000, -0.1736, 0.0000, 0.9848);0;test
2.06717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1435, -0.0142, -0.0495, -0.9883);(-1.4649, 0.8209, 2.2477);(0.0000, -0.1741, 0.0000, 0.9847);0;test
2.08717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1438, -0.0126, -0.0481, -0.9884);(-1.4735, 0.8209, 2.2696);(0.0000, -0.1746, 0.0000, 0.9846);0;test
2.10717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1437, -0.0114, -0.0462, -0.9885);(-1.4819, 0.8209, 2.2903);(0.0000, -0.1755, 0.0000, 0.9845);0;test
2.12717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1429, -0.0116, -0.0440, -0.9887);(-1.4907, 0.8209, 2.3111);(0.0000, -0.1764, 0.0000, 0.9843);0;test
2.14717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1415, -0.0137, -0.0416, -0.9890);(-1.4998, 0.8209, 2.3329);(0.0000, -0.1776, 0.0000, 0.9841);0;test
2.16717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1395, -0.0180, -0.0387, -0.9893);(-1.5104, 0.8209, 2.3530);(0.0000, -0.1812, 0.0000, 0.9834);0;test
2.18717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1372, -0.0246, -0.0350, -0.9896);(-1.5234, 0.8209, 2.3709);(0.0000, -0.1875, 0.0000, 0.9823);0;test
2.20717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1344, -0.0336, -0.0309, -0.9899);(-1.5389, 0.8209, 2.3871);(0.0000, -0.1960, 0.0000, 0.9806);0;test
2.22717;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1313, -0.0448, -0.0268, -0.9900);(-1.5553, 0.8209, 2.4026);(0.0000, -0.2045, 0.0000, 0.9789);0;test
2.247169;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1288, -0.0627, -0.0227, -0.9894);(-1.5768, 0.8209, 2.4230);(0.0000, -0.2151, 0.0000, 0.9766);0;test
2.267169;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1285, -0.0763, -0.0211, -0.9885);(-1.5930, 0.8209, 2.4384);(0.0000, -0.2227, 0.0000, 0.9749);0;test
2.287169;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.1296, -0.0901, -0.0218, -0.9872);(-1.6092, 0.8209, 2.4538);(0.0000, -0.2300, 0.0000, 0.9732);0;test
